# b'"cell id","p-S6","PD-L1","Mcl1","Vim","NF\xce\xbaBp65","p-Akt","E-Cad","Bim","p-Rb","FOXO1A","p-Stat3","SOX2","p-\xc9\xa3H2AX","Ki67","PCNA","group id"'
"0012-1022",-2.132226311138518,-4.202854983086585,-0.8551105463315976,0.6037481771417461,-8.082251485687637,-0.4178710672053043,-1.4716860013094664,-0.9749005434288911,-0.6296257415302922,-5.473285242809326,0.40301358486714456,-0.8163882899628856,-3.3938805071067852,2.9227919688327937,1.8319516493763484,5
"0001-0078",0.36057606961314015,0.1520497423640368,-0.7581755670009507,-0.7739773109624357,-0.013469213101684474,-0.5661958384057115,-1.5476417638414715,-0.8446782033260991,1.1915666575298172,0.1769732455411468,0.8641686519274998,0.8013237232130681,-0.6968264127348807,0.8276946218873391,0.44741973035958615,5
"0002-0112",-8.082251485687637,-2.132226311138518,-0.7487018126245655,-8.082251485687637,-3.4501180961213285,-0.32764473164769026,-1.7720187114656252,-0.9109272835153988,-4.168370207917526,-2.6437896412448323,-1.3222806938081337,-0.17781956452011016,-2.5760301018849123,0.04488517343199483,-4.844710935590281,5
"0003-0548",-8.082251485687637,-8.082251485687637,-1.9749212955016917,-8.082251485687637,-6.048723001022207,-0.8675256096739332,-3.1460452409258908,-3.492316772342323,0.0481403413407282,-8.082251485687637,-4.719552411509916,-2.3405472180328797,-8.082251485687637,2.271384568669939,0.873849713681107,5
"0004-0665",-2.607555184801324,-4.439258914346177,-1.9940051149018423,-8.082251485687637,-8.082251485687637,-1.2257189772641244,-4.354079205635994,-2.8477475698709283,-1.0688901212024167,-8.082251485687637,-3.620940122841807,-3.5824751492462736,-6.166506036678591,1.383667565270791,-2.037319634065562,5
"0005-0678",-3.8391852397189057,-4.5323467838642895,-1.9269412645967074,-8.082251485687637,-8.082251485687637,-0.9665905648821349,-4.439258914346177,-3.64074205730558,-0.9353588410502773,-8.082251485687637,-2.8342647191713626,-3.2900790478037463,-6.166506036678591,1.2213188129568113,-2.8034890771083605,5
"0006-0885",-1.5232795145359175,-4.608330422893953,-1.423711696442738,0.2104717751622136,-4.417280576625377,-0.8877155403981947,-1.907316042529179,-1.6848785953813445,-8.082251485687637,-0.529893995377722,2.4624904049067755,1.7408158837734113,0.004188327661433178,3.1605995517513623,1.017402993726396,5
"0007-0936",-8.082251485687637,-8.082251485687637,-1.5525859625261669,-1.0387903050403837,-8.082251485687637,-0.9721228706497582,-0.5579120864865468,-1.4971493681013337,-8.082251485687637,-8.082251485687637,0.2971466078460736,-0.4761082828619445,-2.689083135658862,2.733876785521682,0.5551085644862912,5
"0008-1014",0.12278386384093842,-3.492316772342323,-1.761274580104387,-4.011806933581587,-8.082251485687637,-0.3594517987279051,-1.6419654502215755,-1.5713475202917522,-0.07459241904802205,-4.354079205635994,-1.4878147703943174,-0.36284003183870706,-4.354079205635994,3.26212423030735,2.360131083265152,5
"0009-1023",0.009919090279904452,-2.8988007865349674,-1.8556693628877436,-0.5357038443234119,-7.552800397798482,-0.49185653719478317,-0.9832809827414257,-1.7782104446339968,0.5514880659058772,-3.7915591949384897,-0.7576158346821025,0.1429958897608028,-4.118775198670575,3.246895097105657,2.3993727366254856,5
"0001-0006",0.2938278098760456,-8.082251485687637,-1.2257189772641244,-0.8538775480074579,-8.082251485687637,-0.9286968473871084,-3.5730857204333466,-1.4324641491738896,1.1140573024408074,0.8566231487861256,0.31338518442203167,-8.082251485687637,-1.182005329732701,-1.209760755805811,-8.082251485687637,5
"0002-0011",1.5713665370559653,0.6728748695623334,-0.6631707078978586,0.8919678657074144,-0.2448893295434713,-0.33348607270348474,-0.79176830756942,-0.6718644612589717,1.698240236907317,1.6766943972549075,1.2800444443121446,0.2922623117270895,-0.5671204449284719,2.1354880739841384,1.0529912399534638,5
"0003-0018",0.21935875093755897,0.011216899396767843,-0.6698122041444057,-7.552800397798482,-1.3441724535056165,-0.5745482356163976,-0.7116808513067481,-0.32546299576756876,1.2886138641854412,0.7256661454840465,-0.20224602390470636,0.14208600645298297,-1.2115212521024015,1.6116390332403068,0.9547847104338114,5
"0004-0046",1.6815877180213405,1.02881337493851,-0.6863500283115318,0.5334942597156083,0.62475363947555,-0.9089723237093503,-0.4400271565836489,-0.28838183572298437,1.3957588199981572,1.179300497340103,1.2198482238531874,1.121092871144013,-0.38881542474262165,1.9751588778584797,2.2633685670557746,5
