# b'"cell id","p-S6","PD-L1","Mcl1","Vim","NF\xce\xbaBp65","p-Akt","E-Cad","Bim","p-Rb","FOXO1A","p-Stat3","SOX2","p-\xc9\xa3H2AX","Ki67","PCNA","group id"'
"0018-1029",-1.493093984371919,-2.8568042905567426,-4.013377382996931,-4.007223740442627,-6.903785493821873,-2.4494001538378543,-0.32079920914762994,-0.6645548820802496,-1.6205432347119828,-7.309250601930038,-4.083691233239432,-3.3295322553585347,-7.7147157100382024,0.7655924412424859,-0.04763613773354791,6
"0001-0348",-8.937313978487303,-5.057917475886251,-1.63245847972863,-8.937313978487303,-9.101010071158093,-2.0243184536081626,-2.5556214881689066,-1.4812477135906876,-6.267727443837222,-7.7147157100382024,-8.937313978487303,-2.617864899342191,-3.5956402316893517,0.5646392552558783,-2.0042506665686517,6
"0002-0385",1.0658411104078755,-0.12168113542132808,-1.4594071792544536,-3.0512377252007346,-1.2677678417528346,-1.5476851720639813,-1.8425597653823456,-1.1274719685247714,0.8237878976919788,0.03572204975561988,-1.1357733240112067,-0.3446043073300409,-1.1427445652514479,2.0754874459628105,1.5726471296654054,6
"0003-0468",0.8453357898955165,0.4217676401070243,-1.7120253918463737,-0.1772473954233078,-0.6319189414854574,-1.6149191390174629,-0.5332755994948357,-0.5631919388448541,0.4962623405344715,0.39815006507566686,0.10113473570521592,-0.043083548949475414,-0.8548002077641499,1.5591775218969275,0.8311032264117042,6
"0004-0476",1.3000129548879045,1.0573905243713249,-1.3409312174118861,0.5836754197062373,0.18373365252991647,-1.1487086341710304,-0.38443612608011435,-0.2612604721490168,0.986128150584447,1.1602601507849233,0.9010480539944279,0.5748620793246904,-0.40948930211741974,1.7220612070642876,1.2542918013712399,6
"0005-0517",1.529750307073714,0.50012610885606,-1.5020712579784083,0.43079967519197204,-0.42387301789263,-1.5737161162438955,-1.5455899135764284,-1.0725165035979725,1.1393094042719092,1.1471333290114334,0.7555813615961604,0.2594252153956962,-0.9296549118476882,2.0207760146087317,2.008845788752401,6
"0006-0559",0.7149951936558416,-0.32202993147704895,-1.6239336041956367,0.08189458011004547,-1.271739100522291,-1.7910899807548768,-1.618852682317911,-1.022593607562718,1.1612037004602218,0.7724173296891585,0.1354261629302087,-0.07780465929294955,-1.4432164105452783,1.9018278172139933,1.6384204060369871,6
"0007-0582",1.3450435459156793,0.4029333256851011,-1.515182984775775,0.8598880751703355,-0.37855455756238676,-1.5434990360194227,-1.3426383655777139,-1.1465993370639005,1.3929101321655288,1.5582386014696947,1.6971742113775008,0.9132070384684123,-0.37351758398725465,1.8118778152993151,1.702433188069957,6
"0008-0597",1.5228889312272287,0.5222726067089472,-1.6076547853437004,0.4005445553254141,-0.5084856614433413,-1.8032035110231739,-1.7021855918265638,-1.0942707626395292,1.3691355519388715,1.4187279084880053,1.1035828815824047,0.49809441182795133,-0.7170815066726952,1.9062814329486546,1.829094857819042,6
"0009-0602",0.8218771313489697,-0.008626954960734068,-1.5971310367503682,0.5192240645774273,-0.7039144292760451,-1.5672779399970906,-2.822451080048503,-1.2881891349800858,0.9631028140877422,0.9872510746231242,1.2647392051275794,0.3646308063217223,-0.9356082603914793,1.501918360350567,-0.0003347152359598482,6
