# b'"cell id","p-S6","PD-L1","Mcl1","Vim","NF\xce\xbaBp65","p-Akt","E-Cad","Bim","p-Rb","FOXO1A","p-Stat3","SOX2","p-\xc9\xa3H2AX","Ki67","PCNA","group id"'
"0001-0111",1.1144600605191677,0.11577078729493806,-1.942979805540876,-0.4805892269412748,-1.9718337510667086,-1.573419853675615,-0.654302483704357,-0.544530287204541,0.6939619093579559,0.7169051332459819,-0.06376722906824739,-0.19126100231167165,-2.123256021463515,2.338556297458174,2.0548549630814765,8
"0002-0139",0.7690059169437014,-0.05202274950089958,-1.6544455571008632,-0.9339685792150672,-2.339949678875186,-1.3828771623059168,-0.7251112318663795,-0.5753460134079402,0.6632004383946946,0.6746396848561211,0.19057324509471307,-0.07249184283367782,-1.5593677169187696,2.3023732565061756,2.1084978634391156,8
"0003-0151",-0.461272337873309,-0.4027792384941016,-1.3477632793156662,1.1441761508059507,0.19500902306370804,-1.0687451358698228,-0.4941224639261499,-0.36991847027569946,1.2748027245916642,0.34747221705139353,1.8938629289313447,1.3661250111470657,0.04991515068213559,2.868065679288641,2.394347542234378,8
"0004-0201",-8.558107469678218,-3.2245967195620766,-1.7287505843285622,-1.1193640044183626,-3.2411253779010254,-1.7529144030369874,-1.9943337518519924,-1.2693628520237974,-8.558107469678218,-3.4590767568201706,-1.0616509441512836,-0.8865816020301489,-2.8928198383492205,-0.43751340558831053,-0.27585337428983436,8
"0005-0290",-0.7908400859664431,-0.29427789040100905,-1.2351519564077647,0.09493969009418102,-0.7926389025381129,-0.9793631995917664,-0.6464939031949788,-0.21119406901644844,0.9486546473092403,0.9549471237396698,1.55228534387291,1.011823272249222,-0.05632440672154537,2.072469526764806,1.7373300380114767,8
"0006-0372",1.2220001324040446,0.8932398685174991,-0.8447472396796831,-0.8798792207139368,-0.6464939031949788,-0.7962462721043435,0.010216572932389312,0.10070437414242939,1.653474376177714,0.9429573420534112,1.1064058854756205,0.8546754997414734,0.2931682481320248,2.7383288790316467,1.9343640307306398,8
"0007-0387",-8.558107469678218,0.8528014652720444,-0.5397652189189,2.490865588414369,2.5338003815117798,-0.23009514643574214,2.095189031727605,1.9239215029974535,2.690267460676635,2.740740200542149,3.200796591082282,3.2008098683177053,2.952300669484414,3.184208529513757,3.1986432619010987,8
"0008-0401",-1.0797207272831324,-0.06724798671383603,-1.0260075425958517,0.8825747237901957,-0.9784955538311086,-0.9690003018834652,-0.12225514484596722,-0.18555399767251934,1.3774124253166864,-0.30704779745331834,1.5785838203771068,1.268221030118779,0.6135323018626107,2.710362205541891,2.5132172072183057,8
"0009-0476",1.7497596352970035,1.3207883189321414,-1.0640099017361928,0.8133361852408267,0.6122076736088289,-1.2323532930598784,-0.14611458453179438,-0.15141062642541137,1.313232905160966,1.6604997895613067,1.412040055250639,1.3673716362358466,0.4402248703126226,1.976252072348645,2.1378681499078613,8
"0010-0479",1.48692495660503,0.6948573354493153,-1.1711039250855242,0.6668886798059805,0.20899349447607385,-1.2647333908380949,-0.7510249283435702,-0.3436044103410367,0.8676277901097613,1.126420952131987,1.522008673762544,1.0909219325427646,0.055944338458528975,2.1500550199900577,1.8084892498243512,8
"0011-0488",-0.935628956290814,0.26443107589368964,-0.9327251030928139,1.0599500726093112,-0.2700711232411397,-1.0578881484650955,-0.06289898055310594,-0.15559139229049812,1.6745570233997427,0.8590346100895356,1.8619615201026196,1.523466308284826,0.7131576202575189,2.6458106673338353,2.631343494929151,8
"0012-0499",0.6060025589897062,0.4729537128076746,-1.3553204433950334,0.4781206765476309,-0.2764978872285315,-1.2734312863752564,-0.027598132974107514,-0.20557267125106904,1.3992903075943488,1.0220815408230912,1.6003010220751506,1.3626261606508159,0.5489172943903764,2.4495005237644314,2.4069231702103586,8
"0013-0520",0.8094984971648387,0.5474099088158724,-1.0269174261474552,0.878452677180924,0.022404123832989953,-1.1074530651198762,0.10364760420814179,-0.048765619535856786,1.44142917142009,1.150850591540289,1.6205899117311873,1.468591513636646,0.7966478288200758,2.6150075711174026,2.5932700690657953,8
"0014-0525",1.7518822863300514,1.342479680755309,-1.4619458504684655,0.9111594955078619,0.6084892480501551,-1.6873772360929822,0.24177902092800352,0.20315707102796843,-8.721803562349008,1.9386186093185263,1.3947751116788787,1.3869462164380053,0.6229311690113644,2.4440394537509675,2.3999381624960616,8
"0015-0527",-5.354467117452795,-1.3900500509470382,-1.3120231076531388,0.6918423860240193,-0.31528007385628065,-1.006641608198942,-1.0744564995882362,-0.5097394022179547,1.445047619216961,0.11009272252312385,0.7468541175479793,0.5302927000863118,-0.7624893288084991,1.8631257676752977,1.6231656712567588,8
"0016-0525",1.5721752787949992,1.1314284684532243,-0.8311826775677291,0.6412962141543428,0.6330217440494774,-1.0883957157357207,0.17125827109147806,0.11257166639208549,1.3028331118374474,1.2709229343646093,1.6551263776824605,1.5154765501626226,0.5125845534708144,2.3649820460403355,2.228971099182626,8
"0017-0532",1.770924610017241,1.2721112969504311,-0.8402053923825479,1.0031337582290476,0.9977994457797035,-0.9199651036395329,0.36652048879380494,0.24663088481814022,0.4590433421181732,1.677241348128069,1.6369611941688493,1.5418761630903521,0.3771965348136668,2.234622155843047,2.0507746322758784,8
"0018-0541",1.655064090295923,1.1311129567586509,-0.7257846066613673,1.1032200464067827,0.8078284806136029,-1.1466937902224537,0.32652658463957884,0.1686452667895768,1.180821899023094,1.6691052771860448,1.875619169970319,1.661490598061805,0.6698127669689615,2.493522055833809,2.555475828660448,8
"0019-0552",1.4780790979023148,1.2451664658306818,-0.4755936989550644,1.1387625957847511,0.5746610146330777,-0.892134755393938,0.46949421851864415,0.3899695527383926,1.7539721967833337,1.854462648380137,1.1600899642410791,1.8670640706347044,1.0819019182339247,2.723897960355684,2.7765641899677185,8
"0020-0557",1.2308933272462692,0.7632479310216951,-1.182206536417354,-1.6159787836949686,-1.13699218120043,-1.1816750658684372,0.01648934995490947,-0.09356744422431973,1.2109411928679013,0.967476541124439,1.1719244473753943,1.1028955064428327,0.11475404935506184,2.345013707721664,2.7063863150402625,8
"0021-0576",1.2441805095712812,0.6630324764023765,-1.143108173231373,0.7386331425815946,-0.07021601154857926,-1.3309665303221783,-0.21079127085590876,-0.2583948943043257,1.240698503337443,1.320657789827079,1.3645020864254374,1.2615034057406547,0.32993095126998107,2.222263985060179,2.6427297812131325,8
